relation i,relation j,#temporal inverse,#rel_i,P one direction,P two direction
Make a visit,Accuse,16,19534,0.0008190846728780588,0.0011069217198796224
Accuse,Make statement,107,9375,0.011413333333333333,0.003051519342925181
Make statement,Accuse,107,60754,0.001761200908582151,0.003051519342925181
Accuse,Express intent to meet or negotiate,84,9375,0.00896,0.004966740576496674
Express intent to meet or negotiate,Accuse,84,24450,0.0034355828220858898,0.004966740576496674
Accuse,Consult,78,9375,0.00832,0.003189010180301729
Consult,Accuse,78,39543,0.0019725362263864656,0.003189010180301729
Accuse,Express intent to cooperate,80,9375,0.008533333333333334,0.009235209235209235
Express intent to cooperate,Accuse,80,7950,0.010062893081761006,0.009235209235209235
Accuse,Threaten,52,9375,0.005546666666666667,0.00901135083614938
Threaten,Accuse,52,2166,0.024007386888273315,0.00901135083614938
Accuse,Make an appeal or request,189,9375,0.02016,0.012317518248175183
Make an appeal or request,Accuse,189,21313,0.0088678271477502,0.012317518248175183
Accuse,Use unconventional violence,105,9375,0.0112,0.012580877066858375
Use unconventional violence,Accuse,105,7317,0.014350143501435014,0.012580877066858375
Accuse,Criticize or denounce,134,9375,0.014293333333333333,0.013141764330897858
Criticize or denounce,Accuse,134,11018,0.012161916863314576,0.013141764330897858
Accuse,Express intent to cooperate economically,1,9375,0.00010666666666666667,0.00020058168689198675
Express intent to cooperate economically,Accuse,1,596,0.0016778523489932886,0.00020058168689198675
Accuse,Express intent to engage in diplomatic cooperation (such as policy support),39,9375,0.00416,0.004551820728291317
Express intent to engage in diplomatic cooperation (such as policy support),Accuse,39,7761,0.005025125628140704,0.004551820728291317
Accuse,Engage in diplomatic cooperation,35,9375,0.0037333333333333333,0.004071187623589624
Engage in diplomatic cooperation,Accuse,35,7819,0.004476275738585497,0.004071187623589624
Accuse,Provide aid,11,9375,0.0011733333333333333,0.002156651308695226
Provide aid,Accuse,11,826,0.013317191283292978,0.002156651308695226
Accuse,"Arrest, detain, or charge with legal action",100,9375,0.010666666666666666,0.007405761682589054
"Arrest, detain, or charge with legal action",Accuse,100,17631,0.005671828030174125,0.007405761682589054
Accuse,Make empathetic comment,5,9375,0.0005333333333333334,0.0009544716999140975
Make empathetic comment,Accuse,5,1102,0.004537205081669692,0.0009544716999140975
Accuse,Engage in negotiation,40,9375,0.004266666666666667,0.004303851947493006
Engage in negotiation,Accuse,40,9213,0.004341691088679041,0.004303851947493006
Accuse,Demand,46,9375,0.004906666666666667,0.006094733355415701
Demand,Accuse,46,5720,0.008041958041958041,0.006094733355415701
Accuse,Receive deployment of peacekeepers,0,9375,0.0,0.0
Receive deployment of peacekeepers,Accuse,0,376,0.0,0.0
Accuse,Praise or endorse,24,9375,0.00256,0.0020557625594243866
Praise or endorse,Accuse,24,13974,0.0017174753112924003,0.0020557625594243866
Accuse,Sign formal agreement,33,9375,0.00352,0.0037820182224514356
Sign formal agreement,Accuse,33,8076,0.004086181277860327,0.0037820182224514356
Accuse,Make optimistic comment,19,9375,0.0020266666666666666,0.0029493945979509467
Make optimistic comment,Accuse,19,3509,0.005414648047876888,0.0029493945979509467
Accuse,Discuss by telephone,5,9375,0.0005333333333333334,0.0008036647110825363
Discuss by telephone,Accuse,5,3068,0.0016297262059973925,0.0008036647110825363
Accuse,Provide military protection or peacekeeping,0,9375,0.0,0.0
Provide military protection or peacekeeping,Accuse,0,347,0.0,0.0
Accuse,Occupy territory,9,9375,0.00096,0.0017889087656529517
Occupy territory,Accuse,9,687,0.013100436681222707,0.0017889087656529517
Accuse,Grant diplomatic recognition,1,9375,0.00010666666666666667,0.00020431096128307284
Grant diplomatic recognition,Accuse,1,414,0.0024154589371980675,0.00020431096128307284
Accuse,Investigate,51,9375,0.00544,0.006968165049870201
Investigate,Accuse,51,5263,0.009690290708721261,0.006968165049870201
Accuse,Engage in symbolic act,11,9375,0.0011733333333333333,0.001983411467724486
Engage in symbolic act,Accuse,11,1717,0.0064065230052417,0.001983411467724486
Accuse,Threaten non-force,4,9375,0.00042666666666666667,0.0008484462827447237
Threaten non-force,Accuse,4,54,0.07407407407407407,0.0008484462827447237
Accuse,Demand material cooperation,0,9375,0.0,0.0
Demand material cooperation,Accuse,0,57,0.0,0.0
Accuse,Appeal for aid,1,9375,0.00010666666666666667,0.0002106593638087213
Appeal for aid,Accuse,1,119,0.008403361344537815,0.0002106593638087213
Accuse,Make pessimistic comment,27,9375,0.00288,0.004592617792141521
Make pessimistic comment,Accuse,27,2383,0.011330255979857323,0.004592617792141521
Accuse,Appeal for economic cooperation,0,9375,0.0,0.0
Appeal for economic cooperation,Accuse,0,93,0.0,0.0
Accuse,Bring lawsuit against,19,9375,0.0020266666666666666,0.0037848605577689245
Bring lawsuit against,Accuse,19,665,0.02857142857142857,0.0037848605577689245
Accuse,Provide military aid,0,9375,0.0,0.0
Provide military aid,Accuse,0,374,0.0,0.0
Accuse,Provide economic aid,1,9375,0.00010666666666666667,0.00020016012810248197
Provide economic aid,Accuse,1,617,0.0016207455429497568,0.00020016012810248197
Accuse,"Conduct suicide, car, or other non-military bombing",3,9375,0.00032,0.0006113092205807438
"Conduct suicide, car, or other non-military bombing",Accuse,3,440,0.006818181818181818,0.0006113092205807438
Accuse,Confiscate property,11,9375,0.0011733333333333333,0.0021038538777852158
Confiscate property,Accuse,11,1082,0.010166358595194085,0.0021038538777852158
Accuse,Grant asylum,0,9375,0.0,0.0
Grant asylum,Accuse,0,56,0.0,0.0
Accuse,fight with small arms and light weapons,29,9375,0.0030933333333333334,0.004251887691518217
fight with small arms and light weapons,Accuse,29,4266,0.006797937177684013,0.004251887691518217
Accuse,Appeal for intelligence,9,9375,0.00096,0.0018467220683287165
Appeal for intelligence,Accuse,9,372,0.024193548387096774,0.0018467220683287165
Accuse,Deny responsibility,39,9375,0.00416,0.007479144692683863
Deny responsibility,Accuse,39,1054,0.03700189753320683,0.007479144692683863
Accuse,"Return, release person(s)",16,9375,0.0017066666666666667,0.002930134603058328
"Return, release person(s)",Accuse,16,1546,0.01034928848641656,0.002930134603058328
Accuse,Threaten with military force,12,9375,0.00128,0.0024457352491592784
Threaten with military force,Accuse,12,438,0.0273972602739726,0.0024457352491592784
Accuse,"Accuse of crime, corruption",2,9375,0.00021333333333333333,0.00041605991262741833
"Accuse of crime, corruption",Accuse,2,239,0.008368200836820083,0.00041605991262741833
Accuse,Appeal for diplomatic cooperation (such as policy support),7,9375,0.0007466666666666666,0.0012799414883891023
Appeal for diplomatic cooperation (such as policy support),Accuse,7,1563,0.004478566858605247,0.0012799414883891023
Accuse,Coerce,1,9375,0.00010666666666666667,0.00020335536349771224
Coerce,Accuse,1,460,0.002173913043478261,0.00020335536349771224
Accuse,Employ aerial weapons,12,9375,0.00128,0.0024916943521594683
Employ aerial weapons,Accuse,12,257,0.04669260700389105,0.0024916943521594683
Accuse,Give ultimatum,5,9375,0.0005333333333333334,0.0010313531353135313
Give ultimatum,Accuse,5,321,0.01557632398753894,0.0010313531353135313
Accuse,Refuse to release persons or property,1,9375,0.00010666666666666667,0.0002109704641350211
Refuse to release persons or property,Accuse,1,105,0.009523809523809525,0.0002109704641350211
Accuse,Provide humanitarian aid,11,9375,0.0011733333333333333,0.002081756245268736
Provide humanitarian aid,Accuse,11,1193,0.009220452640402346,0.002081756245268736
Accuse,Express accord,2,9375,0.00021333333333333333,0.00041228612657184083
Express accord,Accuse,2,327,0.0061162079510703364,0.00041228612657184083
Accuse,Demand de-escalation of military engagement,1,9375,0.00010666666666666667,0.00021112635912593687
Demand de-escalation of military engagement,Accuse,1,98,0.01020408163265306,0.00021112635912593687
Accuse,Share intelligence or information,1,9375,0.00010666666666666667,0.0002065688907250568
Share intelligence or information,Accuse,1,307,0.003257328990228013,0.0002065688907250568
Accuse,Demonstrate or rally,6,9375,0.00064,0.0010827393305061807
Demonstrate or rally,Accuse,6,1708,0.00351288056206089,0.0010827393305061807
Accuse,Apologize,2,9375,0.00021333333333333333,0.00041985934711871525
Apologize,Accuse,2,152,0.013157894736842105,0.00041985934711871525
Accuse,Receive inspectors,0,9375,0.0,0.0
Receive inspectors,Accuse,0,16,0.0,0.0
Accuse,Meet at a 'third' location,6,9375,0.00064,0.0011025358324145535
Meet at a 'third' location,Accuse,6,1509,0.003976143141153081,0.0011025358324145535
Accuse,Cooperate economically,1,9375,0.00010666666666666667,0.000196811651249754
Cooperate economically,Accuse,1,787,0.0012706480304955528,0.000196811651249754
Accuse,Reduce or break diplomatic relations,9,9375,0.00096,0.0018108651911468814
Reduce or break diplomatic relations,Accuse,9,565,0.01592920353982301,0.0018108651911468814
Accuse,"Impose blockade, restrict movement",2,9375,0.00021333333333333333,0.00042021220716461814
"Impose blockade, restrict movement",Accuse,2,144,0.013888888888888888,0.00042021220716461814
Accuse,Appeal to engage in or accept mediation,1,9375,0.00010666666666666667,0.00021034917963819942
Appeal to engage in or accept mediation,Accuse,1,133,0.007518796992481203,0.00021034917963819942
Accuse,Impose administrative sanctions,5,9375,0.0005333333333333334,0.0010005002501250625
Impose administrative sanctions,Accuse,5,620,0.008064516129032258,0.0010005002501250625
Accuse,Yield,17,9375,0.0018133333333333332,0.0034496753246753245
Yield,Accuse,17,481,0.035343035343035345,0.0034496753246753245
Accuse,Physically assault,26,9375,0.0027733333333333334,0.005096540233264726
Physically assault,Accuse,26,828,0.03140096618357488,0.005096540233264726
Accuse,Consider policy option,3,9375,0.00032,0.0006025306286402892
Consider policy option,Accuse,3,583,0.005145797598627788,0.0006025306286402892
Accuse,Appeal to yield,1,9375,0.00010666666666666667,0.00021208907741251324
Appeal to yield,Accuse,1,55,0.01818181818181818,0.00021208907741251324
Accuse,Express intent to settle dispute,2,9375,0.00021333333333333333,0.0004100881689563256
Express intent to settle dispute,Accuse,2,379,0.005277044854881266,0.0004100881689563256
Accuse,Appeal for change in leadership,3,9375,0.00032,0.0006211823170100424
Appeal for change in leadership,Accuse,3,284,0.01056338028169014,0.0006211823170100424
Accuse,Threaten to reduce or stop aid,0,9375,0.0,0.0
Threaten to reduce or stop aid,Accuse,0,17,0.0,0.0
Accuse,Threaten to halt negotiations,0,9375,0.0,0.0
Threaten to halt negotiations,Accuse,0,7,0.0,0.0
Accuse,Accede to demands for rights,4,9375,0.00042666666666666667,0.0008490766291657822
Accede to demands for rights,Accuse,4,47,0.0851063829787234,0.0008490766291657822
Accuse,Appeal for release of persons or property,0,9375,0.0,0.0
Appeal for release of persons or property,Accuse,0,152,0.0,0.0
Accuse,"Abduct, hijack, or take hostage",7,9375,0.0007466666666666666,0.0013190126248351234
"Abduct, hijack, or take hostage",Accuse,7,1239,0.005649717514124294,0.0013190126248351234
Accuse,Impose restrictions on political freedoms,4,9375,0.00042666666666666667,0.0008328128253175099
Impose restrictions on political freedoms,Accuse,4,231,0.017316017316017316,0.0008328128253175099
Accuse,Acknowledge or claim responsibility,2,9375,0.00021333333333333333,0.0004165364990107258
Acknowledge or claim responsibility,Accuse,2,228,0.008771929824561403,0.0004165364990107258
Accuse,Use tactics of violent repression,1,9375,0.00010666666666666667,0.00019944156362185878
Use tactics of violent repression,Accuse,1,653,0.0015313935681470138,0.00019944156362185878
Accuse,Sexually assault,9,9375,0.00096,0.0018474802422251873
Sexually assault,Accuse,9,368,0.024456521739130436,0.0018474802422251873
Accuse,Express intent to provide military protection or peacekeeping,0,9375,0.0,0.0
Express intent to provide military protection or peacekeeping,Accuse,0,76,0.0,0.0
Accuse,Express intent to provide military aid,1,9375,0.00010666666666666667,0.00020759809009757111
Express intent to provide military aid,Accuse,1,259,0.003861003861003861,0.00020759809009757111
Accuse,"Impose embargo, boycott, or sanctions",2,9375,0.00021333333333333333,0.0003979307600477517
"Impose embargo, boycott, or sanctions",Accuse,2,677,0.0029542097488921715,0.0003979307600477517
Accuse,Reduce relations,9,9375,0.00096,0.0017547280171573405
Reduce relations,Accuse,9,883,0.010192525481313703,0.0017547280171573405
Accuse,"Protest violently, riot",10,9375,0.0010666666666666667,0.0019413706076490001
"Protest violently, riot",Accuse,10,927,0.010787486515641856,0.0019413706076490001
Accuse,Complain officially,9,9375,0.00096,0.001858352260995251
Complain officially,Accuse,9,311,0.028938906752411574,0.001858352260995251
Accuse,Express intent to provide economic aid,3,9375,0.00032,0.000609942055504727
Express intent to provide economic aid,Accuse,3,462,0.006493506493506494,0.000609942055504727
Accuse,"Demand meeting, negotiation",2,9375,0.00021333333333333333,0.0004231460911879826
"Demand meeting, negotiation",Accuse,2,78,0.02564102564102564,0.0004231460911879826
Accuse,"Reject proposal to meet, discuss, or negotiate",8,9375,0.0008533333333333333,0.0016248603635625064
"Reject proposal to meet, discuss, or negotiate",Accuse,8,472,0.01694915254237288,0.0016248603635625064
Accuse,Torture,7,9375,0.0007466666666666666,0.0014735291021997685
Torture,Accuse,7,126,0.05555555555555555,0.0014735291021997685
Accuse,Expel or deport individuals,4,9375,0.00042666666666666667,0.0007888768366038852
Expel or deport individuals,Accuse,4,766,0.005221932114882507,0.0007888768366038852
Accuse,Demand diplomatic cooperation (such as policy support),4,9375,0.00042666666666666667,0.0008244023083264633
Demand diplomatic cooperation (such as policy support),Accuse,4,329,0.0121580547112462,0.0008244023083264633
Accuse,"Reject plan, agreement to settle dispute",4,9375,0.00042666666666666667,0.00082423243354626
"Reject plan, agreement to settle dispute",Accuse,4,331,0.012084592145015106,0.00082423243354626
Accuse,"Declare truce, ceasefire",3,9375,0.00032,0.0006299212598425197
"Declare truce, ceasefire",Accuse,3,150,0.02,0.0006299212598425197
Accuse,Express intent to mediate,0,9375,0.0,0.0
Express intent to mediate,Accuse,0,52,0.0,0.0
Accuse,Engage in material cooperation,5,9375,0.0005333333333333334,0.0010184336490477645
Engage in material cooperation,Accuse,5,444,0.01126126126126126,0.0010184336490477645
Accuse,Appeal for material cooperation,0,9375,0.0,0.0
Appeal for material cooperation,Accuse,0,64,0.0,0.0
Accuse,Mobilize or increase armed forces,0,9375,0.0,0.0
Mobilize or increase armed forces,Accuse,0,638,0.0,0.0
Accuse,Appeal to others to meet or negotiate,2,9375,0.00021333333333333333,0.0004200798151648813
Appeal to others to meet or negotiate,Accuse,2,147,0.013605442176870748,0.0004200798151648813
Accuse,Demand change in leadership,4,9375,0.00042666666666666667,0.0008356836937219263
Demand change in leadership,Accuse,4,198,0.020202020202020204,0.0008356836937219263
Accuse,Express intent to release persons or property,2,9375,0.00021333333333333333,0.00041399296211964395
Express intent to release persons or property,Accuse,2,287,0.006968641114982578,0.00041399296211964395
Accuse,"Defy norms, law",4,9375,0.00042666666666666667,0.0008231299516411153
"Defy norms, law",Accuse,4,344,0.011627906976744186,0.0008231299516411153
Accuse,Demonstrate military or police power,5,9375,0.0005333333333333334,0.0010488777008600798
Demonstrate military or police power,Accuse,5,159,0.031446540880503145,0.0010488777008600798
Accuse,Rally opposition against,3,9375,0.00032,0.0006183654539833041
Rally opposition against,Accuse,3,328,0.009146341463414634,0.0006183654539833041
Accuse,Increase military alert status,1,9375,0.00010666666666666667,0.00021048200378867606
Increase military alert status,Accuse,1,127,0.007874015748031496,0.00021048200378867606
Accuse,Reject judicial cooperation,2,9375,0.00021333333333333333,0.00042562247286656737
