,head,relation,tail,time
372,Abhisit Vejjajiva,Make statement,Thailand,2009-07-24
373,Abhisit Vejjajiva,Make statement,Thailand,2007-11-08
374,Abhisit Vejjajiva,Make statement,Thailand,2011-02-14
375,Abhisit Vejjajiva,Make statement,Thailand,2010-08-03
376,Abhisit Vejjajiva,Make statement,Thailand,2010-01-21
377,Abhisit Vejjajiva,Ease state of emergency or martial law,Thailand,2009-04-11
378,Abhisit Vejjajiva,Make statement,Thailand,2010-08-25
379,Abhisit Vejjajiva,Make statement,Thailand,2010-05-23
380,Abhisit Vejjajiva,Make statement,Thailand,2011-07-19
381,Abhisit Vejjajiva,Impose state of emergency or martial law,Thailand,2009-04-21
382,Abhisit Vejjajiva,Make statement,Thailand,2009-06-26
383,Abhisit Vejjajiva,Make statement,Thailand,2009-07-05
384,Abhisit Vejjajiva,Make statement,Thailand,2010-05-04
385,Abhisit Vejjajiva,Make statement,Thailand,2009-02-03
386,Abhisit Vejjajiva,Express intent to cooperate,Thailand,2011-05-31
387,Abhisit Vejjajiva,Make statement,Thailand,2010-11-04
388,Abhisit Vejjajiva,Make statement,Thailand,2010-04-02
389,Abhisit Vejjajiva,Make statement,Thailand,2009-05-26
390,Abhisit Vejjajiva,Make statement,Thailand,2009-12-26
391,Abhisit Vejjajiva,Make statement,Thailand,2010-06-16
392,Abhisit Vejjajiva,Express intent to meet or negotiate,Thailand,2010-09-30
393,Abhisit Vejjajiva,Make a visit,Thailand,2010-10-19
394,Abhisit Vejjajiva,Make statement,Thailand,2010-10-07
395,Abhisit Vejjajiva,Make statement,Thailand,2011-06-21
396,Abhisit Vejjajiva,Make statement,Thailand,2010-03-09
397,Abhisit Vejjajiva,Make statement,Thailand,2011-04-06
398,Abhisit Vejjajiva,Make statement,Thailand,2009-05-11
399,Abhisit Vejjajiva,Impose state of emergency or martial law,Thailand,2012-11-28
400,Abhisit Vejjajiva,Express intent to meet or negotiate,Thailand,2009-11-20
401,Abhisit Vejjajiva,Make a visit,Vietnam,2009-07-13
402,Abhisit Vejjajiva,Express intent to meet or negotiate,Vietnam,2010-06-03
403,Abhisit Vejjajiva,Reduce or break diplomatic relations,Vietnam,2010-04-09
404,Abhisit Vejjajiva,Express intent to meet or negotiate,Vietnam,2009-07-13
405,Abhisit Vejjajiva,Express intent to meet or negotiate,Vietnam,2010-03-31
406,Abhisit Vejjajiva,Engage in negotiation,Wen Jiabao,2009-06-25
407,Abhisit Vejjajiva,Discuss by telephone,Wen Jiabao,2009-04-11
408,Abhisit Vejjajiva,Make a visit,Wen Jiabao,2009-06-26
409,Abhisit Vejjajiva,Express intent to meet or negotiate,Wen Jiabao,2009-06-18
410,Abu Bakr Abdullah al-Qirbi,Make statement,Armed Rebel (Yemen),2009-10-19
411,Abu Bakr Abdullah al-Qirbi,Make statement,Armed Rebel (Yemen),2010-02-14
412,Abu Bakr Abdullah al-Qirbi,Consult,Foreign Affairs (Italy),2012-10-22
413,Abu Bakr Abdullah al-Qirbi,Consult,Foreign Affairs (Italy),2010-01-12
414,Abu Bakr Abdullah al-Qirbi,Express intent to meet or negotiate,Iran,2008-04-25
415,Abu Bakr Abdullah al-Qirbi,Praise or endorse,Iran,2010-12-05
416,Abu Bakr Abdullah al-Qirbi,Make a visit,Iran,2007-03-08
417,Abu Bakr Abdullah al-Qirbi,Demand material cooperation,Iran,2013-02-10
418,Abu Bakr Abdullah al-Qirbi,Make statement,Iran,2012-05-17
419,Abu Bakr Abdullah al-Qirbi,Make statement,Iran,2008-05-06
420,Abu Bakr Abdullah al-Qirbi,Make optimistic comment,Kuwait,2012-01-12
421,Abu Bakr Abdullah al-Qirbi,Praise or endorse,Kuwait,2009-02-09
422,Abu Bakr Abdullah al-Qirbi,Make optimistic comment,Yemen,2009-03-26
423,Abu Bakr Abdullah al-Qirbi,Make statement,Yemen,2014-04-17
424,Abu Bakr Abdullah al-Qirbi,Make statement,Yemen,2010-04-25
425,Abu Bakr Abdullah al-Qirbi,Make statement,Yemen,2009-09-26
426,Abu Bakr Abdullah al-Qirbi,Make statement,Yemen,2006-06-16
427,Abu Bakr Abdullah al-Qirbi,Demand,Yemen,2011-01-14
428,Abu Bakr Abdullah al-Qirbi,Make statement,Yemen,2013-12-08
429,Abu Bakr Abdullah al-Qirbi,Make statement,Yemen,2010-03-31
430,Abu Sayyaf,Provide aid,Men (Philippines),2009-04-03
431,Abu Sayyaf,Kill by physical assault,Men (Philippines),2007-04-20
432,Abu Sayyaf,Use conventional military force,Military (Philippines),2009-06-13
433,Abu Sayyaf,Use conventional military force,Military (Philippines),2005-11-12
434,Abu Sayyaf,"Return, release person(s)",Military (Philippines),2015-05-11
435,Abu Sayyaf,Use conventional military force,Military (Philippines),2005-08-12
436,Abu Sayyaf,Use conventional military force,Military (Philippines),2005-03-08
437,Abu Sayyaf,Use conventional military force,Military (Philippines),2008-02-05
438,Abu Sayyaf,Use unconventional violence,Military (Philippines),2005-10-13
439,Abu Sayyaf,fight with small arms and light weapons,Military (Philippines),2012-04-06
440,Abu Sayyaf,Use conventional military force,Military (Philippines),2006-09-20
441,Aceh,Express intent to meet or negotiate,Aceh,2005-05-16
442,Aceh,Provide aid,Aceh,2005-01-11
443,Activist (Syria),Make statement,Agence France-Presse,2013-07-29
444,Activist (Syria),Discuss by telephone,Agence France-Presse,2011-06-17
445,Activist (Syria),Make statement,Armed Rebel (Syria),2013-03-28
446,Activist (Syria),Make statement,Armed Rebel (Syria),2014-09-24
447,Activist (Syria),Make statement,Armed Rebel (Syria),2012-07-19
448,Activist (Syria),Make statement,Armed Rebel (Syria),2014-05-28
449,Activist (Syria),Make statement,Armed Rebel (Syria),2012-07-20
450,Activist (Syria),Make statement,Armed Rebel (Syria),2015-01-26
451,Activist (Syria),Make statement,Armed Rebel (Syria),2013-06-09
452,Activist (Syria),Make statement,Armed Rebel (Syria),2014-07-11
453,Activist (Syria),Make statement,Armed Rebel (Syria),2014-05-03
454,Activist (Syria),Make statement,Armed Rebel (Syria),2013-11-17
455,Activist (Syria),Demonstrate or rally,Police (Syria),2011-04-23
456,Activist (Syria),"Protest violently, riot",Police (Syria),2011-03-20
457,Activist (Thailand),Make statement,Protester (Thailand),2010-05-19
458,Activist (Thailand),Rally opposition against,Protester (Thailand),2010-04-29
459,Activist (Thailand),Demonstrate or rally,Thailand,2014-07-14
460,Activist (Thailand),"Obstruct passage, block",Thailand,2008-11-27
461,Activist (Thailand),Criticize or denounce,Thailand,2011-07-06
462,Activist (Thailand),Make statement,Thailand,2010-09-21
463,Actor (United Kingdom),Sexually assault,Children (United Kingdom),2014-01-29
464,Actor (United Kingdom),Sexually assault,Children (United Kingdom),2014-02-06
465,Adil Abdul-Mahdi,Make statement,Iraq,2007-01-25
466,Adil Abdul-Mahdi,Express intent to meet or negotiate,Iraq,2007-09-26
467,Adil Abdul-Mahdi,Make statement,Iraq,2009-03-05
468,Adil Abdul-Mahdi,Make a visit,Iraq,2005-12-14
469,Adil Abdul-Mahdi,Consult,Nuri al-Maliki,2007-05-13
470,Adil Abdul-Mahdi,Engage in negotiation,Nuri al-Maliki,2009-03-28
471,Adil Abdul-Mahdi,Make statement,Supreme Council (Iraq),2009-05-13
472,Adil Abdul-Mahdi,Consult,Supreme Council (Iraq),2008-08-25
473,Admiral (Iran),Make statement,Iran,2014-10-10
474,Admiral (Iran),Make statement,Iran,2013-12-07
475,Admiral (Iran),Make statement,Iran,2012-09-20
476,Admiral (Iran),Make statement,Iran,2013-02-26
477,Admiral (Iran),Make statement,Iran,2013-05-24
478,Admiral (Iran),Make statement,Iran,2007-11-24
479,Admiral (Iran),Make statement,Iran,2009-12-12
480,Admiral (Iran),Make statement,Iran,2007-04-16
481,Admiral (Iran),Make statement,Iran,2014-03-09
482,Admiral (Iran),Make statement,Iran,2011-10-17
483,Adrian Cioroianu,Make statement,Romania,2007-12-12
484,Adrian Cioroianu,Make statement,Romania,2007-11-05
485,Adrian Cioroianu,Make a visit,Romania,2008-01-21
486,Afghan National Army,Use conventional military force,Citizen (Australia),2012-09-05
487,Afghan National Army,fight with small arms and light weapons,Citizen (Australia),2011-11-11
488,Afghan National Army,Make statement,Insurgent (Afghanistan),2009-05-24
489,Afghan National Army,"Arrest, detain, or charge with legal action",Insurgent (Afghanistan),2008-02-21
490,Afghan National Army,Use conventional military force,Militant (Taliban),2014-02-22
491,Afghan National Army,"Arrest, detain, or charge with legal action",Militant (Taliban),2007-08-05
492,Afghan National Army,Use conventional military force,Militant (Taliban),2009-06-07
493,Afghan National Army,Use conventional military force,Militant (Taliban),2006-06-17
494,Afghan National Army,Use conventional military force,Militant (Taliban),2014-09-18
495,Afghan National Army,Use conventional military force,Militant (Taliban),2015-07-21
496,Afghan National Army,Use conventional military force,Militant (Taliban),2009-12-23
497,Afonso Pedro Canga,Make statement,Angola,2013-07-02
498,Afonso Pedro Canga,Make a visit,Angola,2012-05-08
499,Afonso Pedro Canga,Express intent to meet or negotiate,Angola,2013-02-22
500,Afonso Pedro Canga,Make statement,Angola,2013-07-01
501,Afonso Pedro Canga,Make a visit,Angola,2015-03-10
502,African Union,Consult,Abdelkader Messahel,2015-06-15
503,African Union,Host a visit,Abdelkader Messahel,2009-01-30
504,African Union,Use conventional military force,Al-Shabaab,2014-06-16
505,African Union,Use conventional military force,Al-Shabaab,2012-10-24
506,African Union,Employ aerial weapons,Al-Shabaab,2015-08-07
507,African Union,Praise or endorse,Al-Shabaab,2011-01-18
508,African Union,Praise or endorse,Al-Shabaab,2009-07-28
509,African Union,Make a visit,Angola,2006-11-03
510,African Union,Engage in diplomatic cooperation,Angola,2014-09-15
511,African Union,Express intent to meet or negotiate,Angola,2011-01-21
512,African Union,Consult,Angola,2006-07-07
513,African Union,Use conventional military force,Armed Rebel (Somalia),2010-09-08
514,African Union,Use conventional military force,Armed Rebel (Somalia),2009-07-12
515,African Union,Consult,Barack Obama,2013-06-30
516,African Union,Consult,Barack Obama,2015-07-23
517,African Union,Engage in negotiation,Cabinet / Council of Ministers / Advisors (United States),2005-06-03
518,African Union,Make a visit,Cabinet / Council of Ministers / Advisors (United States),2010-04-21
519,African Union,Express intent to engage in diplomatic cooperation (such as policy support),China,2015-11-05
520,African Union,Praise or endorse,China,2014-09-19
521,African Union,Praise or endorse,China,2005-03-15
522,African Union,Make statement,China,2005-06-04
523,African Union,Provide military aid,Citizen (Sudan),2005-10-25
524,African Union,Express intent to meet or negotiate,Citizen (Sudan),2012-06-05
525,African Union,Expel or deport individuals,Citizen (Sudan),2006-08-17
526,African Union,Express intent to meet or negotiate,Citizen (Sudan),2005-11-29
527,African Union,Receive deployment of peacekeepers,Citizen (Sudan),2006-12-27
528,African Union,Refuse to ease administrative sanctions,Comoros,2008-02-21
529,African Union,Occupy territory,Comoros,2009-07-09
530,African Union,Criticize or denounce,Comoros,2007-06-07
531,African Union,Make a visit,Ethiopia,2015-01-31
532,African Union,Make a visit,Ethiopia,2013-10-11
533,African Union,Praise or endorse,Ethiopia,2012-08-22
534,African Union,Make a visit,Ethiopia,2015-05-14
535,African Union,Make a visit,Ethiopia,2007-04-04
536,African Union,Make a visit,Ethiopia,2006-11-14
537,African Union,Make a visit,Ethiopia,2007-01-21
538,African Union,Express intent to meet or negotiate,Ethiopia,2013-10-12
539,African Union,Make a visit,Ethiopia,2007-01-23
540,African Union,Make a visit,Ethiopia,2008-05-22
541,African Union,Make a visit,Ethiopia,2005-08-03
542,African Union,Make a visit,Ethiopia,2010-02-05
543,African Union,Express intent to meet or negotiate,Ethiopia,2011-07-31
544,African Union,Make a visit,Ethiopia,2012-07-10
545,African Union,Make a visit,Ethiopia,2011-01-30
546,African Union,Make statement,Ethiopia,2014-01-23
547,African Union,Consult,Ethiopia,2007-06-12
548,African Union,Express intent to meet or negotiate,Ethiopia,2009-02-02
549,African Union,Make a visit,Ethiopia,2009-01-28
550,African Union,Make a visit,Ethiopia,2007-01-29
551,African Union,Make a visit,Ethiopia,2008-12-27
552,African Union,Make a visit,Ethiopia,2008-02-07
553,African Union,Make a visit,Ethiopia,2007-01-30
554,African Union,Express intent to meet or negotiate,Ethiopia,2007-05-16
555,African Union,Make a visit,Ethiopia,2013-02-06
556,African Union,Make a visit,Ethiopia,2005-10-03
557,African Union,Make a visit,France,2006-02-02
558,African Union,Make a visit,France,2011-03-19
559,African Union,Use conventional military force,France,2013-01-28
560,African Union,Make statement,Government (Sudan),2005-12-01
561,African Union,Make an appeal or request,Government (Sudan),2006-05-17
562,African Union,Make an appeal or request,Government (Sudan),2005-09-22
563,African Union,Criticize or denounce,Government (Sudan),2005-10-09
564,African Union,Mediate,Government (Sudan),2005-05-10
565,African Union,Sign formal agreement,Government (Sudan),2007-04-10
566,African Union,Sign formal agreement,Government (Sudan),2012-08-29
567,African Union,Sign formal agreement,Government (Sudan),2007-06-18
568,African Union,Consult,Government (Sudan),2007-06-15
569,African Union,Make an appeal or request,Government (Sudan),2015-03-25
570,African Union,Accuse,Government (Sudan),2005-10-02
571,African Union,Praise or endorse,Government (Sudan),2009-10-08
572,African Union,Reject,Government (Sudan),2010-11-30
573,African Union,Accuse,Government (Sudan),2006-11-19
574,African Union,Conduct strike or boycott,Government (Sudan),2007-06-25
575,African Union,Make an appeal or request,Government (Sudan),2006-05-03
576,African Union,Consult,Head of Government (Kenya),2008-01-10
577,African Union,Consult,Head of Government (Kenya),2008-02-01
578,African Union,Consult,Madagascar,2009-09-30
579,African Union,Reduce relations,Madagascar,2009-03-20
580,African Union,Make statement,Mauritania,2005-08-10
581,African Union,"Threaten with sanctions, boycott, embargo",Mauritania,2008-10-06
582,African Union,Make statement,Mauritania,2008-08-09
583,African Union,Use conventional military force,Militant (Somalia),2015-09-01
584,African Union,Use conventional military force,Militant (Somalia),2011-07-11
585,African Union,Make statement,Military (Madagascar),2009-04-15
586,African Union,Make statement,Military (Madagascar),2009-06-03
587,African Union,Consult,Oluṣẹgun Ọbasanjọ,2005-01-08
588,African Union,Make statement,Oluṣẹgun Ọbasanjọ,2005-08-17
589,African Union,Discuss by telephone,Oluṣẹgun Ọbasanjọ,2005-02-02
590,African Union,Express intent to meet or negotiate,Oluṣẹgun Ọbasanjọ,2005-02-03
591,African Union,Consult,Representatives (Libya),2011-04-25
592,African Union,Consult,Representatives (Libya),2011-04-26
593,African Union,Praise or endorse,South Africa,2014-05-09
594,African Union,Appeal for military aid,South Africa,2007-01-09
595,African Union,Consult,South Africa,2006-02-06
596,African Union,Consult,South Africa,2015-06-25
597,African Union,Praise or endorse,South Sudan,2012-05-14
598,African Union,Make a visit,South Sudan,2014-01-21
599,African Union,Give ultimatum,South Sudan,2012-04-25
600,African Union,Rally opposition against,South Sudan,2015-05-24
601,African Union,"Conduct suicide, car, or other non-military bombing",South Sudan,2012-04-11
602,African Union,Mediate,South Sudan,2012-05-22
603,African Union,Make a visit,South Sudan,2010-03-01
604,African Union,Praise or endorse,South Sudan,2013-01-09
605,African Union,Praise or endorse,Sudan,2015-03-03
606,African Union,Express intent to meet or negotiate,Sudan,2007-02-13
607,African Union,Make a visit,Sudan,2013-01-18
608,African Union,Provide military protection or peacekeeping,Sudan,2007-06-25
609,African Union,Provide military protection or peacekeeping,Sudan,2006-09-04
610,African Union,Provide military protection or peacekeeping,Sudan,2009-10-16
611,African Union,Make a visit,Sudan,2007-12-24
612,African Union,Make a visit,Sudan,2005-05-22
613,African Union,Express intent to provide military protection or peacekeeping,Sudan,2006-09-19
614,African Union,Provide military protection or peacekeeping,Sudan,2005-07-11
615,African Union,Appeal for intelligence,Sudan,2008-08-05
616,African Union,Make a visit,Sudan,2009-05-17
617,African Union,Consult,Sudan,2006-11-14
618,African Union,Make a visit,Sudan,2008-01-17
619,African Union,Provide military protection or peacekeeping,Sudan,2005-06-10
620,African Union,Make a visit,Sudan,2006-01-21
621,African Union,Make a visit,Sudan,2010-03-18
622,African Union,Provide military protection or peacekeeping,Sudan,2007-02-01
623,African Union,Provide military protection or peacekeeping,Sudan,2006-12-28
624,African Union,Provide military protection or peacekeeping,Sudan,2005-10-08
625,African Union,Threaten,Sudan,2010-08-27
626,African Union,Make a visit,Sudan,2007-10-29
627,African Union,Express intent to provide military protection or peacekeeping,Sudan,2007-01-13
628,African Union,Make a visit,Sudan,2005-06-03
629,African Union,Provide military protection or peacekeeping,Sudan,2007-05-09
630,African Union,Express intent to meet or negotiate,Sudan,2014-05-15
631,African Union,Investigate,Sudan,2007-04-02
632,African Union,Make statement,Sudan,2008-01-13
633,African Union,Appeal for intelligence,Sudan,2006-08-07
634,African Union,Provide military protection or peacekeeping,Sudan,2006-09-05
635,African Union,Praise or endorse,Sudan,2011-02-11
636,African Union,Provide military protection or peacekeeping,Sudan,2006-03-28
637,African Union,Make an appeal or request,Sudan,2009-03-07
638,African Union,Make a visit,Sudan,2008-03-31
639,African Union,Make pessimistic comment,Sudan,2014-06-24
640,African Union,Engage in diplomatic cooperation,Sudan,2009-03-06
641,African Union,Praise or endorse,Sudan,2007-06-15
642,African Union,Make a visit,Sudan,2011-01-29
643,African Union,Praise or endorse,Sudan,2010-05-04
644,African Union,Express intent to provide military protection or peacekeeping,Sudan,2007-04-17
645,African Union,Investigate,Sudan,2006-04-21
646,African Union,Express intent to meet or negotiate,Sudan,2007-10-30
647,African Union,Mediate,Sudan,2011-06-14
648,African Union,Provide military protection or peacekeeping,Sudan,2007-01-28
649,African Union,Make statement,Sudan,2005-03-19
650,African Union,Provide military protection or peacekeeping,Sudan,2006-03-11
651,African Union,Provide military protection or peacekeeping,Sudan,2006-12-22
652,African Union,Provide military protection or peacekeeping,Sudan,2006-09-19
653,African Union,Express intent to meet or negotiate,Sudan,2006-11-11
654,African Union,Express intent to provide military protection or peacekeeping,Sudan,2006-05-27
655,African Union,Provide military protection or peacekeeping,Sudan,2006-03-09
656,African Union,Provide military protection or peacekeeping,Sudan,2007-08-12
657,African Union,Provide military protection or peacekeeping,Sudan,2006-12-06
658,African Union,Provide military protection or peacekeeping,Sudan,2006-04-29
659,African Union,Make a visit,Togo,2010-03-01
660,African Union,Praise or endorse,Togo,2011-09-25
661,African Union,Consider policy option,Togo,2005-02-25
662,African Union,"Threaten with sanctions, boycott, embargo",Togo,2005-02-09
663,African Union,Express intent to cooperate,UN Security Council,2006-01-13
664,African Union,Consult,UN Security Council,2006-11-28
665,African Union,Make an appeal or request,UN Security Council,2012-11-14
666,African Union,Consult,UN Security Council,2005-01-10
667,African Union,Meet at a 'third' location,UN Security Council,2013-10-11
668,African Union,Host a visit,UN Security Council,2006-06-07
